"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.26737 95396 0.0 0.9665 1.0000 0.7238 0.9665 0.9665 1.0000 0.7238
0.26747 95382 0.0 0.9665 1.0000 0.7236 0.9665 0.9665 1.0000 0.7236
0.26757 95370 0.0 0.9665 1.0000 0.7235 0.9665 0.9665 1.0000 0.7235
0.26767 95356 0.0 0.9664 1.0000 0.7233 0.9664 0.9664 1.0000 0.7233
0.26777 95344 0.0 0.9664 1.0000 0.7231 0.9664 0.9664 1.0000 0.7231
0.26787 95330 0.0 0.9664 1.0000 0.7230 0.9664 0.9664 1.0000 0.7230
0.26797 95318 0.0 0.9663 1.0000 0.7228 0.9663 0.9663 1.0000 0.7228
0.26807 95304 0.0 0.9663 1.0000 0.7226 0.9663 0.9663 1.0000 0.7226
0.26817 95292 0.0 0.9663 1.0000 0.7225 0.9663 0.9663 1.0000 0.7225
0.26827 95278 0.0 0.9662 1.0000 0.7223 0.9662 0.9662 1.0000 0.7223
0.26837 95266 0.0 0.9662 1.0000 0.7221 0.9662 0.9662 1.0000 0.7221
0.26847 95253 0.0 0.9662 1.0000 0.7220 0.9662 0.9662 1.0000 0.7220
0.26857 95240 0.0 0.9662 1.0000 0.7218 0.9662 0.9662 1.0000 0.7218
0.26867 95227 0.0 0.9661 1.0000 0.7216 0.9661 0.9661 1.0000 0.7216
0.26877 95214 0.0 0.9661 1.0000 0.7214 0.9661 0.9661 1.0000 0.7214
0.26887 95201 0.0 0.9661 1.0000 0.7212 0.9661 0.9661 1.0000 0.7212
0.26897 95188 0.0 0.9660 1.0000 0.7210 0.9660 0.9660 1.0000 0.7210
0.26907 95175 0.0 0.9660 1.0000 0.7209 0.9660 0.9660 1.0000 0.7209
0.26917 95162 0.0 0.9660 1.0000 0.7207 0.9660 0.9660 1.0000 0.7207
0.26927 95149 0.0 0.9660 1.0000 0.7205 0.9660 0.9660 1.0000 0.7205
0.26936 95136 0.0 0.9659 1.0000 0.7203 0.9659 0.9659 1.0000 0.7203
0.26946 95123 0.0 0.9659 1.0000 0.7201 0.9659 0.9659 1.0000 0.7201
0.26956 95110 0.0 0.9659 1.0000 0.7200 0.9659 0.9659 1.0000 0.7200
0.26966 95097 0.0 0.9658 1.0000 0.7198 0.9658 0.9658 1.0000 0.7198
0.26976 95084 0.0 0.9658 1.0000 0.7197 0.9658 0.9658 1.0000 0.7197
0.26986 95071 0.0 0.9658 1.0000 0.7196 0.9658 0.9658 1.0000 0.7196
0.26996 95058 0.0 0.9657 1.0000 0.7194 0.9657 0.9657 1.0000 0.7194
0.27006 95045 0.0 0.9657 1.0000 0.7191 0.9657 0.9657 1.0000 0.7191
0.27016 95032 0.0 0.9657 1.0000 0.7190 0.9657 0.9657 1.0000 0.7190
0.27026 95019 0.0 0.9657 1.0000 0.7188 0.9657 0.9657 1.0000 0.7188
0.27036 95006 0.0 0.9656 1.0000 0.7186 0.9656 0.9656 1.0000 0.7186
0.27046 94993 0.0 0.9656 1.0000 0.7185 0.9656 0.9656 1.0000 0.7185
0.27056 94980 0.0 0.9656 1.0000 0.7183 0.9656 0.9656 1.0000 0.7183
0.27066 94967 0.0 0.9655 1.0000 0.7181 0.9655 0.9655 1.0000 0.7181
0.27076 94954 0.0 0.9655 1.0000 0.7179 0.9655 0.9655 1.0000 0.7179
0.27086 94941 0.0 0.9655 1.0000 0.7178 0.9655 0.9655 1.0000 0.7178
0.27096 94928 0.0 0.9655 1.0000 0.7176 0.9655 0.9655 1.0000 0.7176
0.27106 94915 0.0 0.9654 1.0000 0.7174 0.9654 0.9654 1.0000 0.7174
0.27116 94902 0.0 0.9654 1.0000 0.7173 0.9654 0.9654 1.0000 0.7173
0.27126 94889 0.0 0.9654 1.0000 0.7171 0.9654 0.9654 1.0000 0.7171
0.27136 94876 0.0 0.9653 1.0000 0.7169 0.9653 0.9653 1.0000 0.7169
0.27146 94863 0.0 0.9653 1.0000 0.7168 0.9653 0.9653 1.0000 0.7168
0.27156 94850 0.0 0.9653 1.0000 0.7166 0.9653 0.9653 1.0000 0.7166
0.27166 94837 0.0 0.9652 1.0000 0.7165 0.9652 0.9652 1.0000 0.7165
0.27176 94824 0.0 0.9652 1.0000 0.7163 0.9652 0.9652 1.0000 0.7163
0.27186 94811 0.0 0.9652 1.0000 0.7161 0.9652 0.9652 1.0000 0.7161
0.27196 94798 0.0 0.9652 1.0000 0.7159 0.9652 0.9652 1.0000 0.7159
0.27206 94785 0.0 0.9651 1.0000 0.7157 0.9651 0.9651 1.0000 0.7157
0.27216 94772 0.0 0.9651 1.0000 0.7156 0.9651 0.9651 1.0000 0.7156
0.27226 94759 0.0 0.9651 1.0000 0.7154 0.9651 0.9651 1.0000 0.7154
0.27236 94746 0.0 0.9650 1.0000 0.7153 0.9650 0.9650 1.0000 0.7153
0.27246 94733 0.0 0.9650 1.0000 0.7151 0.9650 0.9650 1.0000 0.7151
0.27256 94720 0.0 0.9650 1.0000 0.7149 0.9650 0.9650 1.0000 0.7149
0.27266 94707 0.0 0.9650 1.0000 0.7148 0.9650 0.9650 1.0000 0.7148
0.27276 94694 0.0 0.9649 1.0000 0.7146 0.9649 0.9649 1.0000 0.7146
0.27286 94681 0.0 0.9649 1.0000 0.7144 0.9649 0.9649 1.0000 0.7144
0.27296 94668 0.0 0.9649 1.0000 0.7143 0.9649 0.9649 1.0000 0.7143
0.27306 94655 0.0 0.9648 1.0000 0.7141 0.9648 0.9648 1.0000 0.7141
0.27316 94642 0.0 0.9648 1.0000 0.7140 0.9648 0.9648 1.0000 0.7140
0.27326 94629 0.0 0.9648 1.0000 0.7138 0.9648 0.9648 1.0000 0.7138
0.27336 94615 0.0 0.9647 1.0000 0.7137 0.9647 0.9647 1.0000 0.7137
0.27346 94603 0.0 0.9647 1.0000 0.7135 0.9647 0.9647 1.0000 0.7135
0.27356 94589 0.0 0.9647 1.0000 0.7133 0.9647 0.9647 1.0000 0.7133
0.27366 94577 0.0 0.9646 1.0000 0.7131 0.9646 0.9646 1.0000 0.7131
0.27376 94563 0.0 0.9646 1.0000 0.7130 0.9646 0.9646 1.0000 0.7130
0.27386 94551 0.0 0.9646 1.0000 0.7128 0.9646 0.9646 1.0000 0.7128
0.27396 94537 0.0 0.9646 1.0000 0.7126 0.9646 0.9646 1.0000 0.7126
0.27406 94525 0.0 0.9645 1.0000 0.7124 0.9645 0.9645 1.0000 0.7124
0.27416 94511 0.0 0.9645 1.0000 0.7123 0.9645 0.9645 1.0000 0.7123
0.27426 94499 0.0 0.9645 1.0000 0.7121 0.9645 0.9645 1.0000 0.7121
0.27436 94485 0.0 0.9644 1.0000 0.7119 0.9644 0.9644 1.0000 0.7119
0.27446 94473 0.0 0.9644 1.0000 0.7117 0.9644 0.9644 1.0000 0.7117
0.27456 94459 0.0 0.9644 1.0000 0.7115 0.9644 0.9644 1.0000 0.7115
0.27466 94447 0.0 0.9643 1.0000 0.7114 0.9643 0.9643 1.0000 0.7114
0.27476 94433 0.0 0.9643 1.0000 0.7112 0.9643 0.9643 1.0000 0.7112
0.27486 94421 0.0 0.9643 1.0000 0.7110 0.9643 0.9643 1.0000 0.7110
0.27496 94408 0.0 0.9643 1.0000 0.7109 0.9643 0.9643 1.0000 0.7109
0.27506 94395 0.0 0.9642 1.0000 0.7107 0.9642 0.9642 1.0000 0.7107
0.27516 94382 0.0 0.9642 1.0000 0.7106 0.9642 0.9642 1.0000 0.7106
0.27526 94369 0.0 0.9642 1.0000 0.7104 0.9642 0.9642 1.0000 0.7104
0.27536 94356 0.0 0.9641 1.0000 0.7102 0.9641 0.9641 1.0000 0.7102
0.27546 94343 0.0 0.9641 1.0000 0.7101 0.9641 0.9641 1.0000 0.7101
0.27555 94330 0.0 0.9641 1.0000 0.7099 0.9641 0.9641 1.0000 0.7099
0.27565 94317 0.0 0.9640 1.0000 0.7097 0.9640 0.9640 1.0000 0.7097
0.27575 94304 0.0 0.9640 1.0000 0.7096 0.9640 0.9640 1.0000 0.7096
0.27585 94291 0.0 0.9640 1.0000 0.7094 0.9640 0.9640 1.0000 0.7094
0.27595 94278 0.0 0.9640 1.0000 0.7092 0.9640 0.9640 1.0000 0.7092
0.27605 94265 0.0 0.9639 1.0000 0.7091 0.9639 0.9639 1.0000 0.7091
0.27615 94252 0.0 0.9639 1.0000 0.7089 0.9639 0.9639 1.0000 0.7089
0.27625 94239 0.0 0.9639 1.0000 0.7087 0.9639 0.9639 1.0000 0.7087
0.27635 94226 0.0 0.9638 1.0000 0.7085 0.9638 0.9638 1.0000 0.7085
0.27645 94213 0.0 0.9638 1.0000 0.7084 0.9638 0.9638 1.0000 0.7084
0.27655 94200 0.0 0.9638 1.0000 0.7082 0.9638 0.9638 1.0000 0.7082
0.27665 94187 0.0 0.9637 1.0000 0.7080 0.9637 0.9637 1.0000 0.7080
0.27675 94174 0.0 0.9637 1.0000 0.7078 0.9637 0.9637 1.0000 0.7078
0.27685 94161 0.0 0.9637 1.0000 0.7076 0.9637 0.9637 1.0000 0.7076
0.27695 94148 0.0 0.9637 1.0000 0.7075 0.9637 0.9637 1.0000 0.7075
0.27705 94135 0.0 0.9636 1.0000 0.7073 0.9636 0.9636 1.0000 0.7073
0.27715 94122 0.0 0.9636 1.0000 0.7071 0.9636 0.9636 1.0000 0.7071
0.27725 94109 0.0 0.9636 1.0000 0.7070 0.9636 0.9636 1.0000 0.7070
0.27735 94096 0.0 0.9635 1.0000 0.7069 0.9635 0.9635 1.0000 0.7069
0.27745 94083 0.0 0.9635 1.0000 0.7067 0.9635 0.9635 1.0000 0.7067
0.27755 94070 0.0 0.9635 1.0000 0.7065 0.9635 0.9635 1.0000 0.7065
0.27765 94057 0.0 0.9634 1.0000 0.7063 0.9634 0.9634 1.0000 0.7063
0.27775 94044 0.0 0.9634 1.0000 0.7062 0.9634 0.9634 1.0000 0.7062
0.27785 94031 0.0 0.9634 1.0000 0.7060 0.9634 0.9634 1.0000 0.7060
0.27795 94018 0.0 0.9633 1.0000 0.7058 0.9633 0.9633 1.0000 0.7058
0.27805 94005 0.0 0.9633 1.0000 0.7057 0.9633 0.9633 1.0000 0.7057
0.27815 93992 0.0 0.9633 1.0000 0.7055 0.9633 0.9633 1.0000 0.7055
0.27825 93979 0.0 0.9633 1.0000 0.7054 0.9633 0.9633 1.0000 0.7054
0.27835 93966 0.0 0.9632 1.0000 0.7053 0.9632 0.9632 1.0000 0.7053
0.27845 93953 0.0 0.9632 1.0000 0.7051 0.9632 0.9632 1.0000 0.7051
0.27855 93940 0.0 0.9632 1.0000 0.7049 0.9632 0.9632 1.0000 0.7049
0.27865 93927 0.0 0.9631 1.0000 0.7047 0.9631 0.9631 1.0000 0.7047
0.27875 93914 0.0 0.9631 1.0000 0.7046 0.9631 0.9631 1.0000 0.7046
0.27885 93901 0.0 0.9631 1.0000 0.7044 0.9631 0.9631 1.0000 0.7044
0.27895 93888 0.0 0.9630 1.0000 0.7042 0.9630 0.9630 1.0000 0.7042
0.27905 93875 0.0 0.9630 1.0000 0.7041 0.9630 0.9630 1.0000 0.7041
0.27915 93862 0.0 0.9630 1.0000 0.7039 0.9630 0.9630 1.0000 0.7039
0.27925 93849 0.0 0.9630 1.0000 0.7037 0.9630 0.9630 1.0000 0.7037
0.27935 93836 0.0 0.9629 1.0000 0.7035 0.9629 0.9629 1.0000 0.7035
0.27945 93823 0.0 0.9629 1.0000 0.7034 0.9629 0.9629 1.0000 0.7034
0.27955 93810 0.0 0.9629 1.0000 0.7032 0.9629 0.9629 1.0000 0.7032
0.27965 93796 0.0 0.9628 1.0000 0.7031 0.9628 0.9628 1.0000 0.7031
0.27975 93784 0.0 0.9628 1.0000 0.7029 0.9628 0.9628 1.0000 0.7029
0.27985 93770 0.0 0.9628 1.0000 0.7028 0.9628 0.9628 1.0000 0.7028
0.27995 93758 0.0 0.9627 1.0000 0.7026 0.9627 0.9627 1.0000 0.7026
0.28005 93744 0.0 0.9627 1.0000 0.7024 0.9627 0.9627 1.0000 0.7024
0.28015 93732 0.0 0.9627 1.0000 0.7022 0.9627 0.9627 1.0000 0.7022
0.28025 93718 0.0 0.9626 1.0000 0.7021 0.9626 0.9626 1.0000 0.7021
0.28035 93706 0.0 0.9626 1.0000 0.7019 0.9626 0.9626 1.0000 0.7019
0.28045 93692 0.0 0.9626 1.0000 0.7017 0.9626 0.9626 1.0000 0.7017
0.28055 93680 0.0 0.9626 1.0000 0.7015 0.9626 0.9626 1.0000 0.7015
0.28065 93666 0.0 0.9625 1.0000 0.7014 0.9625 0.9625 1.0000 0.7014
0.28075 93654 0.0 0.9625 1.0000 0.7012 0.9625 0.9625 1.0000 0.7012
0.28085 93640 0.0 0.9625 1.0000 0.7010 0.9625 0.9625 1.0000 0.7010
0.28095 93628 0.0 0.9624 1.0000 0.7008 0.9624 0.9624 1.0000 0.7008
0.28105 93614 0.0 0.9624 1.0000 0.7006 0.9624 0.9624 1.0000 0.7006
0.28115 93602 0.0 0.9624 1.0000 0.7005 0.9624 0.9624 1.0000 0.7005
0.28125 93589 0.0 0.9623 1.0000 0.7003 0.9623 0.9623 1.0000 0.7003
0.28135 93576 0.0 0.9623 1.0000 0.7002 0.9623 0.9623 1.0000 0.7002
0.28145 93563 0.0 0.9623 1.0000 0.7000 0.9623 0.9623 1.0000 0.7000
0.28155 93550 0.0 0.9622 1.0000 0.6998 0.9622 0.9622 1.0000 0.6998
0.28165 93537 0.0 0.9622 1.0000 0.6997 0.9622 0.9622 1.0000 0.6997
0.28174 93524 0.0 0.9622 1.0000 0.6995 0.9622 0.9622 1.0000 0.6995
0.28184 93511 0.0 0.9622 1.0000 0.6994 0.9622 0.9622 1.0000 0.6994
0.28194 93498 0.0 0.9621 1.0000 0.6991 0.9621 0.9621 1.0000 0.6991
0.28204 93485 0.0 0.9621 1.0000 0.6990 0.9621 0.9621 1.0000 0.6990
0.28214 93472 0.0 0.9621 1.0000 0.6988 0.9621 0.9621 1.0000 0.6988
0.28224 93459 0.0 0.9620 1.0000 0.6986 0.9620 0.9620 1.0000 0.6986
0.28234 93446 0.0 0.9620 1.0000 0.6984 0.9620 0.9620 1.0000 0.6984
0.28244 93433 0.0 0.9620 1.0000 0.6983 0.9620 0.9620 1.0000 0.6983
0.28254 93420 0.0 0.9619 1.0000 0.6981 0.9619 0.9619 1.0000 0.6981
0.28264 93407 0.0 0.9619 1.0000 0.6980 0.9619 0.9619 1.0000 0.6980
0.28274 93394 0.0 0.9619 1.0000 0.6978 0.9619 0.9619 1.0000 0.6978
0.28284 93381 0.0 0.9618 1.0000 0.6976 0.9618 0.9618 1.0000 0.6976
0.28294 93368 0.0 0.9618 1.0000 0.6975 0.9618 0.9618 1.0000 0.6975
0.28304 93355 0.0 0.9618 1.0000 0.6973 0.9618 0.9618 1.0000 0.6973
0.28314 93342 0.0 0.9617 1.0000 0.6971 0.9617 0.9617 1.0000 0.6971
0.28324 93329 0.0 0.9617 1.0000 0.6970 0.9617 0.9617 1.0000 0.6970
0.28334 93316 0.0 0.9617 1.0000 0.6968 0.9617 0.9617 1.0000 0.6968
0.28344 93303 0.0 0.9616 1.0000 0.6967 0.9616 0.9616 1.0000 0.6967
0.28354 93290 0.0 0.9616 1.0000 0.6965 0.9616 0.9616 1.0000 0.6965
0.28364 93277 0.0 0.9616 1.0000 0.6963 0.9616 0.9616 1.0000 0.6963
0.28374 93264 0.0 0.9615 1.0000 0.6961 0.9615 0.9615 1.0000 0.6961
0.28384 93251 0.0 0.9615 1.0000 0.6960 0.9615 0.9615 1.0000 0.6960
0.28394 93238 0.0 0.9615 1.0000 0.6958 0.9615 0.9615 1.0000 0.6958
0.28404 93225 0.0 0.9614 1.0000 0.6957 0.9614 0.9614 1.0000 0.6957
0.28414 93212 0.0 0.9614 1.0000 0.6955 0.9614 0.9614 1.0000 0.6955
0.28424 93199 0.0 0.9614 1.0000 0.6953 0.9614 0.9614 1.0000 0.6953
0.28434 93186 0.0 0.9614 1.0000 0.6952 0.9614 0.9614 1.0000 0.6952
0.28444 93173 0.0 0.9613 1.0000 0.6950 0.9613 0.9613 1.0000 0.6950
0.28454 93160 0.0 0.9613 1.0000 0.6948 0.9613 0.9613 1.0000 0.6948
0.28464 93147 0.0 0.9613 1.0000 0.6946 0.9613 0.9613 1.0000 0.6946
0.28474 93134 0.0 0.9612 1.0000 0.6945 0.9612 0.9612 1.0000 0.6945
0.28484 93121 0.0 0.9612 1.0000 0.6943 0.9612 0.9612 1.0000 0.6943
0.28494 93108 0.0 0.9612 1.0000 0.6942 0.9612 0.9612 1.0000 0.6942
0.28504 93095 0.0 0.9611 1.0000 0.6940 0.9611 0.9611 1.0000 0.6940
0.28514 93082 0.0 0.9611 1.0000 0.6938 0.9611 0.9611 1.0000 0.6938
0.28524 93069 0.0 0.9611 1.0000 0.6936 0.9611 0.9611 1.0000 0.6936
0.28534 93056 0.0 0.9611 1.0000 0.6934 0.9611 0.9611 1.0000 0.6934
0.28544 93043 0.0 0.9610 1.0000 0.6933 0.9610 0.9610 1.0000 0.6933
0.28554 93030 0.0 0.9610 1.0000 0.6931 0.9610 0.9610 1.0000 0.6931
0.28564 93017 0.0 0.9610 1.0000 0.6929 0.9610 0.9610 1.0000 0.6929
0.28574 93004 0.0 0.9609 1.0000 0.6927 0.9609 0.9609 1.0000 0.6927
0.28584 92991 0.0 0.9609 1.0000 0.6925 0.9609 0.9609 1.0000 0.6925
0.28594 92977 0.0 0.9609 1.0000 0.6924 0.9609 0.9609 1.0000 0.6924
0.28604 92965 0.0 0.9608 1.0000 0.6922 0.9608 0.9608 1.0000 0.6922
0.28614 92951 0.0 0.9608 1.0000 0.6920 0.9608 0.9608 1.0000 0.6920
0.28624 92939 0.0 0.9608 1.0000 0.6918 0.9608 0.9608 1.0000 0.6918
0.28634 92925 0.0 0.9607 1.0000 0.6917 0.9607 0.9607 1.0000 0.6917
0.28644 92913 0.0 0.9607 1.0000 0.6916 0.9607 0.9607 1.0000 0.6916
0.28654 92899 0.0 0.9607 1.0000 0.6914 0.9607 0.9607 1.0000 0.6914
0.28664 92887 0.0 0.9606 1.0000 0.6912 0.9606 0.9606 1.0000 0.6912
0.28674 92873 0.0 0.9606 1.0000 0.6910 0.9606 0.9606 1.0000 0.6910
0.28684 92861 0.0 0.9606 1.0000 0.6908 0.9606 0.9606 1.0000 0.6908
0.28694 92847 0.0 0.9605 1.0000 0.6907 0.9605 0.9605 1.0000 0.6907
0.28704 92835 0.0 0.9605 1.0000 0.6905 0.9605 0.9605 1.0000 0.6905
0.28714 92821 0.0 0.9605 1.0000 0.6903 0.9605 0.9605 1.0000 0.6903
0.28724 92809 0.0 0.9605 1.0000 0.6901 0.9605 0.9605 1.0000 0.6901
0.28734 92795 0.0 0.9604 1.0000 0.6899 0.9604 0.9604 1.0000 0.6899
0.28744 92783 0.0 0.9604 1.0000 0.6897 0.9604 0.9604 1.0000 0.6897
0.28754 92770 0.0 0.9604 1.0000 0.6896 0.9604 0.9604 1.0000 0.6896
0.28764 92757 0.0 0.9603 1.0000 0.6894 0.9603 0.9603 1.0000 0.6894
0.28774 92744 0.0 0.9603 1.0000 0.6892 0.9603 0.9603 1.0000 0.6892
0.28784 92731 0.0 0.9603 1.0000 0.6891 0.9603 0.9603 1.0000 0.6891
0.28793 92718 0.0 0.9603 1.0000 0.6889 0.9603 0.9603 1.0000 0.6889
0.28803 92705 0.0 0.9602 1.0000 0.6887 0.9602 0.9602 1.0000 0.6887
0.28813 92692 0.0 0.9602 1.0000 0.6886 0.9602 0.9602 1.0000 0.6886
0.28823 92679 0.0 0.9601 1.0000 0.6884 0.9601 0.9601 1.0000 0.6884
0.28833 92666 0.0 0.9601 1.0000 0.6882 0.9601 0.9601 1.0000 0.6882
0.28843 92653 0.0 0.9601 1.0000 0.6881 0.9601 0.9601 1.0000 0.6881
0.28853 92640 0.0 0.9601 1.0000 0.6879 0.9601 0.9601 1.0000 0.6879
0.28863 92627 0.0 0.9600 1.0000 0.6877 0.9600 0.9600 1.0000 0.6877
0.28873 92614 0.0 0.9600 1.0000 0.6875 0.9600 0.9600 1.0000 0.6875
0.28883 92601 0.0 0.9600 1.0000 0.6874 0.9600 0.9600 1.0000 0.6874
0.28893 92588 0.0 0.9599 1.0000 0.6872 0.9599 0.9599 1.0000 0.6872
0.28903 92575 0.0 0.9599 1.0000 0.6870 0.9599 0.9599 1.0000 0.6870
0.28913 92562 0.0 0.9599 1.0000 0.6868 0.9599 0.9599 1.0000 0.6868
0.28923 92549 0.0 0.9598 1.0000 0.6867 0.9598 0.9598 1.0000 0.6867
0.28933 92536 0.0 0.9598 1.0000 0.6865 0.9598 0.9598 1.0000 0.6865
0.28943 92523 0.0 0.9598 1.0000 0.6864 0.9598 0.9598 1.0000 0.6864
0.28953 92510 0.0 0.9597 1.0000 0.6862 0.9597 0.9597 1.0000 0.6862
0.28963 92497 0.0 0.9597 1.0000 0.6860 0.9597 0.9597 1.0000 0.6860
0.28973 92484 0.0 0.9597 1.0000 0.6858 0.9597 0.9597 1.0000 0.6858
0.28983 92471 0.0 0.9596 1.0000 0.6857 0.9596 0.9596 1.0000 0.6857
0.28993 92458 0.0 0.9596 1.0000 0.6855 0.9596 0.9596 1.0000 0.6855
0.29003 92445 0.0 0.9596 1.0000 0.6853 0.9596 0.9596 1.0000 0.6853
0.29013 92432 0.0 0.9595 1.0000 0.6852 0.9595 0.9595 1.0000 0.6852
0.29023 92419 0.0 0.9595 1.0000 0.6850 0.9595 0.9595 1.0000 0.6850
0.29033 92406 0.0 0.9595 1.0000 0.6848 0.9595 0.9595 1.0000 0.6848
0.29043 92393 0.0 0.9594 1.0000 0.6846 0.9594 0.9594 1.0000 0.6846
0.29053 92380 0.0 0.9594 1.0000 0.6844 0.9594 0.9594 1.0000 0.6844
0.29063 92367 0.0 0.9594 1.0000 0.6843 0.9594 0.9594 1.0000 0.6843
0.29073 92354 0.0 0.9593 1.0000 0.6840 0.9593 0.9593 1.0000 0.6840
0.29083 92341 0.0 0.9593 1.0000 0.6839 0.9593 0.9593 1.0000 0.6839
0.29093 92328 0.0 0.9593 1.0000 0.6837 0.9593 0.9593 1.0000 0.6837
0.29103 92315 0.0 0.9593 1.0000 0.6836 0.9593 0.9593 1.0000 0.6836
0.29113 92302 0.0 0.9592 1.0000 0.6834 0.9592 0.9592 1.0000 0.6834
0.29123 92289 0.0 0.9592 1.0000 0.6832 0.9592 0.9592 1.0000 0.6832
0.29133 92276 0.0 0.9592 1.0000 0.6830 0.9592 0.9592 1.0000 0.6830
0.29143 92263 0.0 0.9591 1.0000 0.6829 0.9591 0.9591 1.0000 0.6829
0.29153 92250 0.0 0.9591 1.0000 0.6827 0.9591 0.9591 1.0000 0.6827
0.29163 92237 0.0 0.9590 1.0000 0.6826 0.9590 0.9590 1.0000 0.6826
0.29173 92224 0.0 0.9590 1.0000 0.6824 0.9590 0.9590 1.0000 0.6824
0.29183 92211 0.0 0.9590 1.0000 0.6822 0.9590 0.9590 1.0000 0.6822
0.29193 92198 0.0 0.9589 1.0000 0.6820 0.9589 0.9589 1.0000 0.6820
0.29203 92185 0.0 0.9589 1.0000 0.6819 0.9589 0.9589 1.0000 0.6819
0.29213 92172 0.0 0.9589 1.0000 0.6817 0.9589 0.9589 1.0000 0.6817
0.29223 92158 0.0 0.9589 1.0000 0.6815 0.9589 0.9589 1.0000 0.6815
0.29233 92146 0.0 0.9588 1.0000 0.6813 0.9588 0.9588 1.0000 0.6813
0.29243 92132 0.0 0.9588 1.0000 0.6812 0.9588 0.9588 1.0000 0.6812
0.29253 92120 0.0 0.9588 1.0000 0.6810 0.9588 0.9588 1.0000 0.6810
0.29263 92106 0.0 0.9587 1.0000 0.6808 0.9587 0.9587 1.0000 0.6808
0.29273 92094 0.0 0.9587 1.0000 0.6807 0.9587 0.9587 1.0000 0.6807
0.29283 92080 0.0 0.9587 1.0000 0.6805 0.9587 0.9587 1.0000 0.6805
0.29293 92068 0.0 0.9586 1.0000 0.6804 0.9586 0.9586 1.0000 0.6804
0.29303 92054 0.0 0.9586 1.0000 0.6802 0.9586 0.9586 1.0000 0.6802
0.29313 92042 0.0 0.9586 1.0000 0.6799 0.9586 0.9586 1.0000 0.6799
0.29323 92028 0.0 0.9585 1.0000 0.6798 0.9585 0.9585 1.0000 0.6798
0.29333 92016 0.0 0.9585 1.0000 0.6796 0.9585 0.9585 1.0000 0.6796
0.29343 92002 0.0 0.9585 1.0000 0.6794 0.9585 0.9585 1.0000 0.6794
0.29353 91990 0.0 0.9584 1.0000 0.6793 0.9584 0.9584 1.0000 0.6793
0.29363 91976 0.0 0.9584 1.0000 0.6791 0.9584 0.9584 1.0000 0.6791
0.29373 91964 0.0 0.9584 1.0000 0.6789 0.9584 0.9584 1.0000 0.6789
0.29383 91951 0.0 0.9583 1.0000 0.6787 0.9583 0.9583 1.0000 0.6787
0.29393 91938 0.0 0.9583 1.0000 0.6785 0.9583 0.9583 1.0000 0.6785
0.29403 91925 0.0 0.9583 1.0000 0.6783 0.9583 0.9583 1.0000 0.6783
0.29412 91912 0.0 0.9582 1.0000 0.6781 0.9582 0.9582 1.0000 0.6781
0.29422 91899 0.0 0.9582 1.0000 0.6780 0.9582 0.9582 1.0000 0.6780
0.29432 91886 0.0 0.9582 1.0000 0.6778 0.9582 0.9582 1.0000 0.6778
0.29442 91873 0.0 0.9581 1.0000 0.6776 0.9581 0.9581 1.0000 0.6776
0.29452 91860 0.0 0.9581 1.0000 0.6775 0.9581 0.9581 1.0000 0.6775
0.29462 91847 0.0 0.9581 1.0000 0.6773 0.9581 0.9581 1.0000 0.6773
0.29472 91834 0.0 0.9580 1.0000 0.6771 0.9580 0.9580 1.0000 0.6771
0.29482 91821 0.0 0.9580 1.0000 0.6769 0.9580 0.9580 1.0000 0.6769
0.29492 91808 0.0 0.9580 1.0000 0.6767 0.9580 0.9580 1.0000 0.6767
0.29502 91795 0.0 0.9579 1.0000 0.6765 0.9579 0.9579 1.0000 0.6765
0.29512 91782 0.0 0.9579 1.0000 0.6763 0.9579 0.9579 1.0000 0.6763
0.29522 91769 0.0 0.9579 1.0000 0.6762 0.9579 0.9579 1.0000 0.6762
0.29532 91756 0.0 0.9578 1.0000 0.6759 0.9578 0.9578 1.0000 0.6759
0.29542 91743 0.0 0.9578 1.0000 0.6758 0.9578 0.9578 1.0000 0.6758
0.29552 91730 0.0 0.9578 1.0000 0.6756 0.9578 0.9578 1.0000 0.6756
0.29562 91717 0.0 0.9577 1.0000 0.6754 0.9577 0.9577 1.0000 0.6754
0.29572 91704 0.0 0.9577 1.0000 0.6752 0.9577 0.9577 1.0000 0.6752
0.29582 91691 0.0 0.9577 1.0000 0.6750 0.9577 0.9577 1.0000 0.6750
0.29592 91678 0.0 0.9576 1.0000 0.6750 0.9576 0.9576 1.0000 0.6750
0.29602 91665 0.0 0.9576 1.0000 0.6748 0.9576 0.9576 1.0000 0.6748
0.29612 91652 0.0 0.9576 1.0000 0.6746 0.9576 0.9576 1.0000 0.6746
0.29622 91639 0.0 0.9575 1.0000 0.6744 0.9575 0.9575 1.0000 0.6744
0.29632 91626 0.0 0.9575 1.0000 0.6742 0.9575 0.9575 1.0000 0.6742
0.29642 91613 0.0 0.9575 1.0000 0.6741 0.9575 0.9575 1.0000 0.6741
0.29652 91600 0.0 0.9574 1.0000 0.6739 0.9574 0.9574 1.0000 0.6739
0.29662 91587 0.0 0.9574 1.0000 0.6738 0.9574 0.9574 1.0000 0.6738
0.29672 91574 0.0 0.9574 1.0000 0.6736 0.9574 0.9574 1.0000 0.6736
0.29682 91561 0.0 0.9573 1.0000 0.6734 0.9573 0.9573 1.0000 0.6734
