"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.14270 106052 0.0 0.9967 0.9999 0.9911 0.9967 0.9967 0.9999 0.9911
0.14279 106040 0.0 0.9967 0.9999 0.9911 0.9967 0.9967 0.9999 0.9911
0.14289 106028 0.0 0.9967 0.9999 0.9911 0.9967 0.9967 0.9999 0.9911
0.14299 106016 0.0 0.9967 0.9999 0.9910 0.9967 0.9967 0.9999 0.9910
0.14308 106004 0.0 0.9967 0.9999 0.9910 0.9967 0.9967 0.9999 0.9910
0.14318 105992 0.0 0.9967 0.9999 0.9910 0.9967 0.9967 0.9999 0.9910
0.14328 105980 0.0 0.9967 0.9999 0.9910 0.9967 0.9967 0.9999 0.9910
0.14337 105968 0.0 0.9967 0.9999 0.9910 0.9967 0.9967 0.9999 0.9910
0.14347 105956 0.0 0.9967 0.9999 0.9910 0.9967 0.9967 0.9999 0.9910
0.14357 105944 0.0 0.9967 0.9999 0.9909 0.9967 0.9967 0.9999 0.9909
0.14367 105932 0.0 0.9967 0.9999 0.9909 0.9967 0.9967 0.9999 0.9909
0.14376 105920 0.0 0.9967 0.9999 0.9909 0.9967 0.9967 0.9999 0.9909
0.14386 105908 0.0 0.9966 0.9999 0.9909 0.9966 0.9966 0.9999 0.9909
0.14396 105896 0.0 0.9966 0.9999 0.9909 0.9966 0.9966 0.9999 0.9909
0.14405 105884 0.0 0.9966 0.9999 0.9908 0.9966 0.9966 0.9999 0.9908
0.14415 105872 0.0 0.9966 0.9999 0.9908 0.9966 0.9966 0.9999 0.9908
0.14425 105860 0.0 0.9966 0.9999 0.9908 0.9966 0.9966 0.9999 0.9908
0.14434 105848 0.0 0.9966 0.9999 0.9908 0.9966 0.9966 0.9999 0.9908
0.14444 105835 0.0 0.9966 0.9999 0.9908 0.9966 0.9966 0.9999 0.9908
0.14454 105824 0.0 0.9966 0.9999 0.9908 0.9966 0.9966 0.9999 0.9908
0.14464 105812 0.0 0.9966 0.9999 0.9908 0.9966 0.9966 0.9999 0.9908
0.14473 105800 0.0 0.9966 0.9999 0.9907 0.9966 0.9966 0.9999 0.9907
0.14483 105788 0.0 0.9966 0.9999 0.9907 0.9966 0.9966 0.9999 0.9907
0.14493 105776 0.0 0.9966 0.9999 0.9907 0.9966 0.9966 0.9999 0.9907
0.14502 105764 0.0 0.9966 0.9999 0.9907 0.9966 0.9966 0.9999 0.9907
0.14512 105752 0.0 0.9965 0.9999 0.9907 0.9965 0.9965 0.9999 0.9907
0.14522 105740 0.0 0.9965 0.9999 0.9907 0.9965 0.9965 0.9999 0.9907
0.14531 105728 0.0 0.9965 0.9999 0.9906 0.9965 0.9965 0.9999 0.9906
0.14541 105716 0.0 0.9965 0.9999 0.9906 0.9965 0.9965 0.9999 0.9906
0.14551 105704 0.0 0.9965 0.9999 0.9906 0.9965 0.9965 0.9999 0.9906
0.14561 105692 0.0 0.9965 0.9999 0.9906 0.9965 0.9965 0.9999 0.9906
0.14570 105680 0.0 0.9965 0.9999 0.9905 0.9965 0.9965 0.9999 0.9905
0.14580 105668 0.0 0.9965 0.9999 0.9905 0.9965 0.9965 0.9999 0.9905
0.14590 105656 0.0 0.9965 0.9999 0.9905 0.9965 0.9965 0.9999 0.9905
0.14599 105644 0.0 0.9965 0.9999 0.9905 0.9965 0.9965 0.9999 0.9905
0.14609 105632 0.0 0.9965 0.9999 0.9905 0.9965 0.9965 0.9999 0.9905
0.14619 105620 0.0 0.9965 0.9999 0.9905 0.9965 0.9965 0.9999 0.9905
0.14628 105608 0.0 0.9965 0.9999 0.9905 0.9965 0.9965 0.9999 0.9905
0.14638 105596 0.0 0.9965 0.9999 0.9905 0.9965 0.9965 0.9999 0.9905
0.14648 105584 0.0 0.9964 0.9999 0.9905 0.9964 0.9964 0.9999 0.9905
0.14658 105572 0.0 0.9964 0.9999 0.9905 0.9964 0.9964 0.9999 0.9905
0.14667 105560 0.0 0.9964 0.9999 0.9905 0.9964 0.9964 0.9999 0.9905
0.14677 105548 0.0 0.9964 0.9999 0.9905 0.9964 0.9964 0.9999 0.9905
0.14687 105536 0.0 0.9964 0.9999 0.9904 0.9964 0.9964 0.9999 0.9904
0.14696 105524 0.0 0.9964 0.9999 0.9904 0.9964 0.9964 0.9999 0.9904
0.14706 105512 0.0 0.9964 0.9999 0.9904 0.9964 0.9964 0.9999 0.9904
0.14716 105500 0.0 0.9964 0.9999 0.9904 0.9964 0.9964 0.9999 0.9904
0.14725 105488 0.0 0.9964 0.9999 0.9904 0.9964 0.9964 0.9999 0.9904
0.14735 105476 0.0 0.9964 0.9999 0.9904 0.9964 0.9964 0.9999 0.9904
0.14745 105464 0.0 0.9964 0.9999 0.9904 0.9964 0.9964 0.9999 0.9904
0.14755 105452 0.0 0.9964 0.9999 0.9903 0.9964 0.9964 0.9999 0.9903
0.14764 105440 0.0 0.9963 0.9999 0.9903 0.9963 0.9963 0.9999 0.9903
0.14774 105428 0.0 0.9963 0.9999 0.9903 0.9963 0.9963 0.9999 0.9903
0.14784 105415 0.0 0.9963 0.9999 0.9903 0.9963 0.9963 0.9999 0.9903
0.14793 105404 0.0 0.9963 0.9999 0.9903 0.9963 0.9963 0.9999 0.9903
0.14803 105392 0.0 0.9963 0.9999 0.9903 0.9963 0.9963 0.9999 0.9903
0.14813 105380 0.0 0.9963 0.9999 0.9902 0.9963 0.9963 0.9999 0.9902
0.14822 105367 0.0 0.9963 0.9999 0.9902 0.9963 0.9963 0.9999 0.9902
0.14832 105356 0.0 0.9963 0.9999 0.9902 0.9963 0.9963 0.9999 0.9902
0.14842 105344 0.0 0.9963 0.9999 0.9902 0.9963 0.9963 0.9999 0.9902
0.14852 105332 0.0 0.9963 0.9999 0.9902 0.9963 0.9963 0.9999 0.9902
0.14861 105320 0.0 0.9963 0.9999 0.9901 0.9963 0.9963 0.9999 0.9901
0.14871 105308 0.0 0.9963 0.9999 0.9901 0.9963 0.9963 0.9999 0.9901
0.14881 105296 0.0 0.9962 0.9999 0.9901 0.9962 0.9962 0.9999 0.9901
0.14890 105284 0.0 0.9962 0.9999 0.9901 0.9962 0.9962 0.9999 0.9901
0.14900 105272 0.0 0.9962 0.9999 0.9901 0.9962 0.9962 0.9999 0.9901
0.14910 105260 0.0 0.9962 0.9999 0.9901 0.9962 0.9962 0.9999 0.9901
0.14919 105248 0.0 0.9962 0.9999 0.9900 0.9962 0.9962 0.9999 0.9900
0.14929 105236 0.0 0.9962 0.9999 0.9900 0.9962 0.9962 0.9999 0.9900
0.14939 105224 0.0 0.9962 0.9998 0.9900 0.9962 0.9962 0.9998 0.9900
0.14949 105212 0.0 0.9962 0.9998 0.9900 0.9962 0.9962 0.9998 0.9900
0.14958 105200 0.0 0.9962 0.9998 0.9900 0.9962 0.9962 0.9998 0.9900
0.14968 105188 0.0 0.9962 0.9998 0.9900 0.9962 0.9962 0.9998 0.9900
0.14978 105176 0.0 0.9962 0.9998 0.9899 0.9962 0.9962 0.9998 0.9899
0.14987 105164 0.0 0.9962 0.9998 0.9899 0.9962 0.9962 0.9998 0.9899
0.14997 105152 0.0 0.9962 0.9998 0.9899 0.9962 0.9962 0.9998 0.9899
0.15007 105140 0.0 0.9961 0.9998 0.9899 0.9961 0.9961 0.9998 0.9899
0.15016 105128 0.0 0.9961 0.9998 0.9899 0.9961 0.9961 0.9998 0.9899
0.15026 105116 0.0 0.9961 0.9998 0.9899 0.9961 0.9961 0.9998 0.9899
0.15036 105104 0.0 0.9961 0.9998 0.9899 0.9961 0.9961 0.9998 0.9899
0.15046 105092 0.0 0.9961 0.9998 0.9899 0.9961 0.9961 0.9998 0.9899
0.15055 105080 0.0 0.9961 0.9998 0.9899 0.9961 0.9961 0.9998 0.9899
0.15065 105068 0.0 0.9961 0.9998 0.9898 0.9961 0.9961 0.9998 0.9898
0.15075 105056 0.0 0.9961 0.9998 0.9898 0.9961 0.9961 0.9998 0.9898
0.15084 105044 0.0 0.9961 0.9998 0.9898 0.9961 0.9961 0.9998 0.9898
0.15094 105032 0.0 0.9961 0.9998 0.9898 0.9961 0.9961 0.9998 0.9898
0.15104 105020 0.0 0.9961 0.9998 0.9898 0.9961 0.9961 0.9998 0.9898
0.15113 105008 0.0 0.9961 0.9998 0.9898 0.9961 0.9961 0.9998 0.9898
0.15123 104996 0.0 0.9960 0.9998 0.9897 0.9960 0.9960 0.9998 0.9897
0.15133 104984 0.0 0.9960 0.9998 0.9897 0.9960 0.9960 0.9998 0.9897
0.15143 104972 0.0 0.9960 0.9998 0.9897 0.9960 0.9960 0.9998 0.9897
0.15152 104960 0.0 0.9960 0.9998 0.9897 0.9960 0.9960 0.9998 0.9897
0.15162 104947 0.0 0.9960 0.9998 0.9897 0.9960 0.9960 0.9998 0.9897
0.15172 104936 0.0 0.9960 0.9998 0.9896 0.9960 0.9960 0.9998 0.9896
0.15181 104924 0.0 0.9960 0.9998 0.9896 0.9960 0.9960 0.9998 0.9896
0.15191 104912 0.0 0.9960 0.9998 0.9896 0.9960 0.9960 0.9998 0.9896
0.15201 104900 0.0 0.9960 0.9998 0.9896 0.9960 0.9960 0.9998 0.9896
0.15211 104888 0.0 0.9960 0.9998 0.9896 0.9960 0.9960 0.9998 0.9896
0.15220 104876 0.0 0.9960 0.9998 0.9895 0.9960 0.9960 0.9998 0.9895
0.15230 104864 0.0 0.9959 0.9998 0.9895 0.9959 0.9959 0.9998 0.9895
0.15240 104852 0.0 0.9959 0.9998 0.9895 0.9959 0.9959 0.9998 0.9895
0.15249 104840 0.0 0.9959 0.9998 0.9895 0.9959 0.9959 0.9998 0.9895
0.15259 104828 0.0 0.9959 0.9998 0.9895 0.9959 0.9959 0.9998 0.9895
0.15269 104816 0.0 0.9959 0.9998 0.9895 0.9959 0.9959 0.9998 0.9895
0.15278 104804 0.0 0.9959 0.9998 0.9894 0.9959 0.9959 0.9998 0.9894
0.15288 104792 0.0 0.9959 0.9998 0.9894 0.9959 0.9959 0.9998 0.9894
0.15298 104780 0.0 0.9959 0.9998 0.9894 0.9959 0.9959 0.9998 0.9894
0.15308 104768 0.0 0.9959 0.9998 0.9894 0.9959 0.9959 0.9998 0.9894
0.15317 104756 0.0 0.9959 0.9998 0.9894 0.9959 0.9959 0.9998 0.9894
0.15327 104744 0.0 0.9959 0.9998 0.9894 0.9959 0.9959 0.9998 0.9894
0.15337 104732 0.0 0.9959 0.9998 0.9893 0.9959 0.9959 0.9998 0.9893
0.15346 104720 0.0 0.9958 0.9998 0.9893 0.9958 0.9958 0.9998 0.9893
0.15356 104708 0.0 0.9958 0.9998 0.9893 0.9958 0.9958 0.9998 0.9893
0.15366 104696 0.0 0.9958 0.9998 0.9893 0.9958 0.9958 0.9998 0.9893
0.15375 104684 0.0 0.9958 0.9998 0.9893 0.9958 0.9958 0.9998 0.9893
0.15385 104672 0.0 0.9958 0.9998 0.9893 0.9958 0.9958 0.9998 0.9893
0.15395 104660 0.0 0.9958 0.9998 0.9892 0.9958 0.9958 0.9998 0.9892
0.15405 104648 0.0 0.9958 0.9998 0.9892 0.9958 0.9958 0.9998 0.9892
0.15414 104636 0.0 0.9958 0.9998 0.9892 0.9958 0.9958 0.9998 0.9892
0.15424 104624 0.0 0.9958 0.9998 0.9892 0.9958 0.9958 0.9998 0.9892
0.15434 104612 0.0 0.9958 0.9998 0.9892 0.9958 0.9958 0.9998 0.9892
0.15443 104600 0.0 0.9958 0.9998 0.9891 0.9958 0.9958 0.9998 0.9891
0.15453 104588 0.0 0.9957 0.9998 0.9891 0.9957 0.9957 0.9998 0.9891
0.15463 104576 0.0 0.9957 0.9998 0.9891 0.9957 0.9957 0.9998 0.9891
0.15472 104564 0.0 0.9957 0.9998 0.9891 0.9957 0.9957 0.9998 0.9891
0.15482 104552 0.0 0.9957 0.9998 0.9891 0.9957 0.9957 0.9998 0.9891
0.15492 104540 0.0 0.9957 0.9998 0.9891 0.9957 0.9957 0.9998 0.9891
0.15502 104527 0.0 0.9957 0.9998 0.9890 0.9957 0.9957 0.9998 0.9890
0.15511 104516 0.0 0.9957 0.9998 0.9890 0.9957 0.9957 0.9998 0.9890
0.15521 104504 0.0 0.9957 0.9998 0.9890 0.9957 0.9957 0.9998 0.9890
0.15531 104492 0.0 0.9957 0.9998 0.9890 0.9957 0.9957 0.9998 0.9890
0.15540 104479 0.0 0.9957 0.9998 0.9890 0.9957 0.9957 0.9998 0.9890
0.15550 104468 0.0 0.9957 0.9998 0.9889 0.9957 0.9957 0.9998 0.9889
0.15560 104456 0.0 0.9956 0.9998 0.9889 0.9956 0.9956 0.9998 0.9889
0.15569 104444 0.0 0.9956 0.9998 0.9889 0.9956 0.9956 0.9998 0.9889
0.15579 104432 0.0 0.9956 0.9998 0.9889 0.9956 0.9956 0.9998 0.9889
0.15589 104420 0.0 0.9956 0.9998 0.9889 0.9956 0.9956 0.9998 0.9889
0.15599 104408 0.0 0.9956 0.9998 0.9888 0.9956 0.9956 0.9998 0.9888
0.15608 104396 0.0 0.9956 0.9998 0.9888 0.9956 0.9956 0.9998 0.9888
0.15618 104384 0.0 0.9956 0.9998 0.9888 0.9956 0.9956 0.9998 0.9888
0.15628 104372 0.0 0.9956 0.9998 0.9888 0.9956 0.9956 0.9998 0.9888
0.15637 104360 0.0 0.9956 0.9998 0.9888 0.9956 0.9956 0.9998 0.9888
0.15647 104348 0.0 0.9956 0.9998 0.9888 0.9956 0.9956 0.9998 0.9888
0.15657 104336 0.0 0.9956 0.9998 0.9887 0.9956 0.9956 0.9998 0.9887
0.15666 104324 0.0 0.9955 0.9998 0.9887 0.9955 0.9955 0.9998 0.9887
0.15676 104312 0.0 0.9955 0.9998 0.9887 0.9955 0.9955 0.9998 0.9887
0.15686 104300 0.0 0.9955 0.9998 0.9887 0.9955 0.9955 0.9998 0.9887
0.15696 104288 0.0 0.9955 0.9998 0.9887 0.9955 0.9955 0.9998 0.9887
0.15705 104276 0.0 0.9955 0.9998 0.9887 0.9955 0.9955 0.9998 0.9887
0.15715 104264 0.0 0.9955 0.9998 0.9886 0.9955 0.9955 0.9998 0.9886
0.15725 104252 0.0 0.9955 0.9998 0.9886 0.9955 0.9955 0.9998 0.9886
0.15734 104240 0.0 0.9955 0.9998 0.9886 0.9955 0.9955 0.9998 0.9886
0.15744 104228 0.0 0.9955 0.9998 0.9886 0.9955 0.9955 0.9998 0.9886
0.15754 104216 0.0 0.9955 0.9998 0.9886 0.9955 0.9955 0.9998 0.9886
0.15763 104204 0.0 0.9954 0.9998 0.9885 0.9954 0.9954 0.9998 0.9885
0.15773 104192 0.0 0.9954 0.9998 0.9885 0.9954 0.9954 0.9998 0.9885
0.15783 104180 0.0 0.9954 0.9998 0.9885 0.9954 0.9954 0.9998 0.9885
0.15793 104168 0.0 0.9954 0.9998 0.9885 0.9954 0.9954 0.9998 0.9885
0.15802 104156 0.0 0.9954 0.9998 0.9884 0.9954 0.9954 0.9998 0.9884
0.15812 104144 0.0 0.9954 0.9998 0.9884 0.9954 0.9954 0.9998 0.9884
0.15822 104132 0.0 0.9954 0.9998 0.9884 0.9954 0.9954 0.9998 0.9884
0.15831 104120 0.0 0.9954 0.9998 0.9884 0.9954 0.9954 0.9998 0.9884
0.15841 104108 0.0 0.9954 0.9998 0.9883 0.9954 0.9954 0.9998 0.9883
0.15851 104096 0.0 0.9954 0.9998 0.9883 0.9954 0.9954 0.9998 0.9883
0.15860 104084 0.0 0.9953 0.9998 0.9882 0.9953 0.9953 0.9998 0.9882
0.15870 104072 0.0 0.9953 0.9998 0.9882 0.9953 0.9953 0.9998 0.9882
0.15880 104059 0.0 0.9953 0.9998 0.9882 0.9953 0.9953 0.9998 0.9882
0.15890 104048 0.0 0.9953 0.9998 0.9882 0.9953 0.9953 0.9998 0.9882
0.15899 104036 0.0 0.9953 0.9998 0.9881 0.9953 0.9953 0.9998 0.9881
0.15909 104024 0.0 0.9953 0.9998 0.9881 0.9953 0.9953 0.9998 0.9881
0.15919 104012 0.0 0.9953 0.9998 0.9881 0.9953 0.9953 0.9998 0.9881
0.15928 104000 0.0 0.9953 0.9998 0.9880 0.9953 0.9953 0.9998 0.9880
0.15938 103988 0.0 0.9953 0.9998 0.9880 0.9953 0.9953 0.9998 0.9880
0.15948 103976 0.0 0.9953 0.9998 0.9880 0.9953 0.9953 0.9998 0.9880
0.15957 103964 0.0 0.9952 0.9998 0.9880 0.9952 0.9952 0.9998 0.9880
0.15967 103952 0.0 0.9952 0.9998 0.9880 0.9952 0.9952 0.9998 0.9880
0.15977 103940 0.0 0.9952 0.9998 0.9880 0.9952 0.9952 0.9998 0.9880
0.15987 103928 0.0 0.9952 0.9998 0.9880 0.9952 0.9952 0.9998 0.9880
0.15996 103916 0.0 0.9952 0.9998 0.9879 0.9952 0.9952 0.9998 0.9879
0.16006 103904 0.0 0.9952 0.9998 0.9879 0.9952 0.9952 0.9998 0.9879
0.16016 103892 0.0 0.9952 0.9998 0.9879 0.9952 0.9952 0.9998 0.9879
0.16025 103880 0.0 0.9952 0.9998 0.9878 0.9952 0.9952 0.9998 0.9878
0.16035 103868 0.0 0.9952 0.9998 0.9878 0.9952 0.9952 0.9998 0.9878
0.16045 103856 0.0 0.9952 0.9998 0.9878 0.9952 0.9952 0.9998 0.9878
0.16054 103844 0.0 0.9952 0.9998 0.9878 0.9952 0.9952 0.9998 0.9878
0.16064 103832 0.0 0.9951 0.9998 0.9877 0.9951 0.9951 0.9998 0.9877
0.16074 103820 0.0 0.9951 0.9998 0.9877 0.9951 0.9951 0.9998 0.9877
0.16084 103808 0.0 0.9951 0.9998 0.9876 0.9951 0.9951 0.9998 0.9876
0.16093 103796 0.0 0.9951 0.9998 0.9876 0.9951 0.9951 0.9998 0.9876
0.16103 103784 0.0 0.9951 0.9998 0.9876 0.9951 0.9951 0.9998 0.9876
0.16113 103772 0.0 0.9951 0.9998 0.9876 0.9951 0.9951 0.9998 0.9876
0.16122 103760 0.0 0.9951 0.9998 0.9875 0.9951 0.9951 0.9998 0.9875
0.16132 103748 0.0 0.9951 0.9998 0.9875 0.9951 0.9951 0.9998 0.9875
0.16142 103736 0.0 0.9951 0.9998 0.9875 0.9951 0.9951 0.9998 0.9875
0.16151 103724 0.0 0.9950 0.9998 0.9875 0.9950 0.9950 0.9998 0.9875
0.16161 103712 0.0 0.9950 0.9998 0.9874 0.9950 0.9950 0.9998 0.9874
0.16171 103700 0.0 0.9950 0.9998 0.9874 0.9950 0.9950 0.9998 0.9874
0.16181 103688 0.0 0.9950 0.9998 0.9874 0.9950 0.9950 0.9998 0.9874
0.16190 103676 0.0 0.9950 0.9998 0.9873 0.9950 0.9950 0.9998 0.9873
0.16200 103664 0.0 0.9950 0.9998 0.9873 0.9950 0.9950 0.9998 0.9873
0.16210 103652 0.0 0.9950 0.9998 0.9872 0.9950 0.9950 0.9998 0.9872
0.16219 103639 0.0 0.9950 0.9998 0.9872 0.9950 0.9950 0.9998 0.9872
0.16229 103628 0.0 0.9950 0.9998 0.9872 0.9950 0.9950 0.9998 0.9872
0.16239 103616 0.0 0.9950 0.9998 0.9871 0.9950 0.9950 0.9998 0.9871
0.16248 103604 0.0 0.9949 0.9998 0.9871 0.9949 0.9949 0.9998 0.9871
0.16258 103591 0.0 0.9949 0.9998 0.9871 0.9949 0.9949 0.9998 0.9871
0.16268 103580 0.0 0.9949 0.9998 0.9871 0.9949 0.9949 0.9998 0.9871
0.16278 103568 0.0 0.9949 0.9998 0.9870 0.9949 0.9949 0.9998 0.9870
0.16287 103556 0.0 0.9949 0.9998 0.9870 0.9949 0.9949 0.9998 0.9870
0.16297 103544 0.0 0.9949 0.9998 0.9870 0.9949 0.9949 0.9998 0.9870
0.16307 103532 0.0 0.9949 0.9998 0.9870 0.9949 0.9949 0.9998 0.9870
0.16316 103520 0.0 0.9949 0.9998 0.9870 0.9949 0.9949 0.9998 0.9870
0.16326 103508 0.0 0.9949 0.9998 0.9870 0.9949 0.9949 0.9998 0.9870
0.16336 103496 0.0 0.9949 0.9998 0.9869 0.9949 0.9949 0.9998 0.9869
0.16345 103484 0.0 0.9948 0.9998 0.9869 0.9948 0.9948 0.9998 0.9869
0.16355 103472 0.0 0.9948 0.9998 0.9868 0.9948 0.9948 0.9998 0.9868
0.16365 103460 0.0 0.9948 0.9998 0.9868 0.9948 0.9948 0.9998 0.9868
0.16375 103448 0.0 0.9948 0.9998 0.9868 0.9948 0.9948 0.9998 0.9868
0.16384 103436 0.0 0.9948 0.9998 0.9867 0.9948 0.9948 0.9998 0.9867
0.16394 103424 0.0 0.9948 0.9998 0.9867 0.9948 0.9948 0.9998 0.9867
0.16404 103412 0.0 0.9948 0.9998 0.9867 0.9948 0.9948 0.9998 0.9867
0.16413 103400 0.0 0.9948 0.9998 0.9867 0.9948 0.9948 0.9998 0.9867
0.16423 103388 0.0 0.9948 0.9998 0.9867 0.9948 0.9948 0.9998 0.9867
0.16433 103376 0.0 0.9947 0.9998 0.9866 0.9947 0.9947 0.9998 0.9866
0.16442 103364 0.0 0.9947 0.9998 0.9865 0.9947 0.9947 0.9998 0.9865
0.16452 103352 0.0 0.9947 0.9998 0.9865 0.9947 0.9947 0.9998 0.9865
0.16462 103340 0.0 0.9947 0.9998 0.9865 0.9947 0.9947 0.9998 0.9865
0.16472 103328 0.0 0.9947 0.9998 0.9864 0.9947 0.9947 0.9998 0.9864
0.16481 103316 0.0 0.9947 0.9998 0.9864 0.9947 0.9947 0.9998 0.9864
0.16491 103304 0.0 0.9947 0.9998 0.9864 0.9947 0.9947 0.9998 0.9864
0.16501 103292 0.0 0.9947 0.9998 0.9864 0.9947 0.9947 0.9998 0.9864
0.16510 103280 0.0 0.9947 0.9998 0.9863 0.9947 0.9947 0.9998 0.9863
0.16520 103268 0.0 0.9946 0.9998 0.9863 0.9946 0.9946 0.9998 0.9863
0.16530 103256 0.0 0.9946 0.9998 0.9863 0.9946 0.9946 0.9998 0.9863
0.16539 103244 0.0 0.9946 0.9998 0.9862 0.9946 0.9946 0.9998 0.9862
0.16549 103232 0.0 0.9946 0.9998 0.9862 0.9946 0.9946 0.9998 0.9862
0.16559 103220 0.0 0.9946 0.9998 0.9862 0.9946 0.9946 0.9998 0.9862
0.16569 103208 0.0 0.9946 0.9998 0.9862 0.9946 0.9946 0.9998 0.9862
0.16578 103196 0.0 0.9946 0.9998 0.9861 0.9946 0.9946 0.9998 0.9861
0.16588 103184 0.0 0.9946 0.9998 0.9861 0.9946 0.9946 0.9998 0.9861
0.16598 103171 0.0 0.9946 0.9998 0.9861 0.9946 0.9946 0.9998 0.9861
0.16607 103160 0.0 0.9945 0.9998 0.9861 0.9945 0.9945 0.9998 0.9861
0.16617 103148 0.0 0.9945 0.9998 0.9861 0.9945 0.9945 0.9998 0.9861
0.16627 103136 0.0 0.9945 0.9998 0.9860 0.9945 0.9945 0.9998 0.9860
0.16636 103123 0.0 0.9945 0.9998 0.9860 0.9945 0.9945 0.9998 0.9860
0.16646 103112 0.0 0.9945 0.9998 0.9860 0.9945 0.9945 0.9998 0.9860
0.16656 103100 0.0 0.9945 0.9998 0.9859 0.9945 0.9945 0.9998 0.9859
0.16666 103088 0.0 0.9945 0.9998 0.9859 0.9945 0.9945 0.9998 0.9859
0.16675 103076 0.0 0.9945 0.9998 0.9858 0.9945 0.9945 0.9998 0.9858
0.16685 103064 0.0 0.9945 0.9998 0.9858 0.9945 0.9945 0.9998 0.9858
0.16695 103052 0.0 0.9944 0.9998 0.9858 0.9944 0.9944 0.9998 0.9858
0.16704 103040 0.0 0.9944 0.9998 0.9858 0.9944 0.9944 0.9998 0.9858
0.16714 103028 0.0 0.9944 0.9998 0.9857 0.9944 0.9944 0.9998 0.9857
0.16724 103016 0.0 0.9944 0.9998 0.9857 0.9944 0.9944 0.9998 0.9857
0.16733 103004 0.0 0.9944 0.9998 0.9857 0.9944 0.9944 0.9998 0.9857
0.16743 102992 0.0 0.9944 0.9998 0.9856 0.9944 0.9944 0.9998 0.9856
0.16753 102980 0.0 0.9944 0.9998 0.9856 0.9944 0.9944 0.9998 0.9856
0.16763 102968 0.0 0.9944 0.9998 0.9855 0.9944 0.9944 0.9998 0.9855
0.16772 102956 0.0 0.9944 0.9998 0.9855 0.9944 0.9944 0.9998 0.9855
0.16782 102944 0.0 0.9943 0.9998 0.9854 0.9943 0.9943 0.9998 0.9854
0.16792 102932 0.0 0.9943 0.9997 0.9854 0.9943 0.9943 0.9997 0.9854
0.16801 102920 0.0 0.9943 0.9997 0.9854 0.9943 0.9943 0.9997 0.9854
0.16811 102908 0.0 0.9943 0.9997 0.9853 0.9943 0.9943 0.9997 0.9853
0.16821 102896 0.0 0.9943 0.9997 0.9853 0.9943 0.9943 0.9997 0.9853
0.16830 102884 0.0 0.9943 0.9997 0.9852 0.9943 0.9943 0.9997 0.9852
0.16840 102872 0.0 0.9943 0.9997 0.9852 0.9943 0.9943 0.9997 0.9852
0.16850 102860 0.0 0.9943 0.9997 0.9852 0.9943 0.9943 0.9997 0.9852
0.16860 102848 0.0 0.9943 0.9997 0.9852 0.9943 0.9943 0.9997 0.9852
0.16869 102836 0.0 0.9943 0.9997 0.9852 0.9943 0.9943 0.9997 0.9852
0.16879 102824 0.0 0.9942 0.9997 0.9852 0.9942 0.9942 0.9997 0.9852
0.16889 102812 0.0 0.9942 0.9997 0.9852 0.9942 0.9942 0.9997 0.9852
0.16898 102800 0.0 0.9942 0.9997 0.9851 0.9942 0.9942 0.9997 0.9851
0.16908 102788 0.0 0.9942 0.9997 0.9851 0.9942 0.9942 0.9997 0.9851
0.16918 102776 0.0 0.9942 0.9997 0.9850 0.9942 0.9942 0.9997 0.9850
0.16928 102764 0.0 0.9942 0.9997 0.9850 0.9942 0.9942 0.9997 0.9850
0.16937 102751 0.0 0.9942 0.9997 0.9850 0.9942 0.9942 0.9997 0.9850
0.16947 102740 0.0 0.9942 0.9997 0.9849 0.9942 0.9942 0.9997 0.9849
0.16957 102728 0.0 0.9942 0.9997 0.9849 0.9942 0.9942 0.9997 0.9849
0.16966 102716 0.0 0.9941 0.9997 0.9849 0.9941 0.9941 0.9997 0.9849
0.16976 102703 0.0 0.9941 0.9997 0.9848 0.9941 0.9941 0.9997 0.9848
0.16986 102692 0.0 0.9941 0.9997 0.9848 0.9941 0.9941 0.9997 0.9848
0.16995 102680 0.0 0.9941 0.9997 0.9847 0.9941 0.9941 0.9997 0.9847
0.17005 102668 0.0 0.9941 0.9997 0.9847 0.9941 0.9941 0.9997 0.9847
0.17015 102656 0.0 0.9941 0.9997 0.9846 0.9941 0.9941 0.9997 0.9846
0.17025 102644 0.0 0.9941 0.9997 0.9846 0.9941 0.9941 0.9997 0.9846
0.17034 102632 0.0 0.9941 0.9997 0.9846 0.9941 0.9941 0.9997 0.9846
0.17044 102620 0.0 0.9940 0.9997 0.9845 0.9940 0.9940 0.9997 0.9845
0.17054 102608 0.0 0.9940 0.9997 0.9845 0.9940 0.9940 0.9997 0.9845
0.17063 102596 0.0 0.9940 0.9997 0.9845 0.9940 0.9940 0.9997 0.9845
0.17073 102584 0.0 0.9940 0.9997 0.9844 0.9940 0.9940 0.9997 0.9844
0.17083 102572 0.0 0.9940 0.9997 0.9844 0.9940 0.9940 0.9997 0.9844
0.17092 102560 0.0 0.9940 0.9997 0.9843 0.9940 0.9940 0.9997 0.9843
0.17102 102548 0.0 0.9940 0.9997 0.9843 0.9940 0.9940 0.9997 0.9843
0.17112 102536 0.0 0.9940 0.9997 0.9842 0.9940 0.9940 0.9997 0.9842
0.17122 102524 0.0 0.9939 0.9997 0.9842 0.9939 0.9939 0.9997 0.9842
0.17131 102512 0.0 0.9939 0.9997 0.9841 0.9939 0.9939 0.9997 0.9841
